"topic","term","beta"
4,"uk",9.35720381980928e-183
1,"amerindepend",2.64196404097646e-169
2,"amerindepend",1.44587056341152e-170
3,"amerindepend",0.000661321653608469
4,"amerindepend",1.51590243181887e-170
1,"held",7.27349465973472e-169
2,"held",5.42297867976917e-170
3,"held",0.000661321653608469
4,"held",7.55837572404289e-171
1,"riskyliber",7.83423922018098e-169
2,"riskyliber",2.33369086116129e-169
3,"riskyliber",0.000661321653608469
4,"riskyliber",2.01515900463641e-170
1,"victim",1.19206989453954e-167
2,"victim",7.04193807582265e-169
3,"victim",0.000661321653608469
4,"victim",1.4105560509352e-169
1,"governor",2.09669103723838e-06
2,"governor",0.00125533525714493
3,"governor",1.41681385199849e-172
4,"governor",0.000559678934044716
1,"inspect",2.6275029056614e-183
2,"inspect",4.44968761229945e-184
3,"inspect",2.27367818480853e-185
4,"inspect",0.000559678934044863
1,"institut",2.64712404193397e-182
2,"institut",5.56946671325959e-183
3,"institut",4.97883518991358e-184
4,"institut",0.000559678934044863
1,"joint",3.58409812613166e-183
2,"joint",1.15188400827731e-183
3,"joint",1.01417910823107e-184
4,"joint",0.000559678934044863
1,"kanagawa",5.41354681896081e-183
2,"kanagawa",1.16067582947376e-184
3,"kanagawa",9.73640905104085e-186
4,"kanagawa",0.000559678934044863
1,"kuroiwa",1.44474528954528e-182
2,"kuroiwa",1.56012108522887e-183
3,"kuroiwa",9.34932134680294e-185
4,"kuroiwa",0.000559678934044863
1,"method",3.41128375876907e-182
2,"method",5.25613409762609e-184
3,"method",1.81841135322877e-184
4,"method",0.000559678934044863
1,"paramet",2.09925126456575e-182
2,"paramet",9.53656548205466e-184
3,"paramet",5.81861914493594e-185
4,"paramet",0.000559678934044863
1,"prefectur",2.66310140326237e-182
2,"prefectur",4.92758918373267e-183
3,"prefectur",4.13307485916857e-184
4,"prefectur",0.000559678934044863
1,"riken",2.81148676556727e-183
2,"riken",1.19061882872713e-186
3,"riken",3.13000720026054e-185
4,"riken",0.000559678934044863
1,"signific",1.26114987665966e-171
2,"signific",6.09542370891502e-174
3,"signific",0.000661321653608412
4,"signific",0.000559678934044911
1,"big",2.61139597019755e-175
2,"big",0.00125742672535638
3,"big",8.06345337513334e-119
4,"big",6.96861115384925e-179
1,"brightest",7.56795959466768e-171
2,"brightest",0.000628713362678188
3,"brightest",4.2806092025622e-111
4,"brightest",5.43754779859759e-175
1,"cornish1969",2.85636276609291e-170
2,"cornish1969",0.000628713362678188
3,"cornish1969",5.24819442350789e-111
4,"cornish1969",1.28291451561072e-174
1,"mind",0.000630283389058342
2,"mind",0.00125742672535682
3,"mind",0.000661321653608085
4,"mind",1.91639756613964e-149
1,"worri",9.25315116210927e-161
2,"worri",0.00377228017607186
3,"worri",0.000661321653606244
4,"worri",0.00111935786808918
1,"beard",0.00126056677811662
2,"beard",0.00125742672535661
3,"beard",1.08343942641111e-168
4,"beard",1.04066467869009e-22
1,"grow",1.32247969254046e-182
2,"grow",0.00125742672535638
3,"grow",2.37628192434871e-181
4,"grow",2.20644756068629e-182
1,"shave",2.06543475527153e-178
2,"shave",0.00188614008803456
3,"shave",3.22899244953633e-180
4,"shave",1.17758709834388e-179
1,"stubbl",1.0905611957646e-178
2,"stubbl",0.000628713362678188
3,"stubbl",4.37243389993305e-180
4,"stubbl",3.0163252121252e-179
1,"sweetheart",6.10538623921862e-179
2,"sweetheart",0.000628713362678188
3,"sweetheart",2.04859116423126e-180
4,"sweetheart",5.61199879749821e-180
1,"tell",3.65174903522184e-42
2,"tell",0.00188614008803492
3,"tell",1.83410556846554e-173
4,"tell",0.000559678934044548
1,"cite",2.07073989985553e-24
2,"cite",0.000628713362678188
3,"cite",6.20996210793345e-179
4,"cite",9.28911306142647e-180
1,"cnbc",1.72026558715987e-30
2,"cnbc",0.00125645592081196
3,"cnbc",2.38399397819347e-164
4,"cnbc",8.64207578269927e-07
1,"daili",3.63850074587249e-05
2,"daili",0.00184984571507858
3,"daili",1.76659581420428e-160
4,"daili",4.19472372705594e-163
1,"scmpnew",6.8837080619762e-25
2,"scmpnew",0.000628713362678188
3,"scmpnew",2.73620130961856e-179
4,"scmpnew",4.60014046922272e-180
1,"territori",1.57369837934804e-24
2,"territori",0.000628713362678188
3,"territori",3.02092981865479e-179
4,"territori",5.41815529525041e-180
1,"wind",2.52217517009777e-25
2,"wind",0.000628713362678188
3,"wind",1.74646840940426e-179
4,"wind",4.08183560896797e-180
1,"allur",5.28313141472195e-185
2,"allur",6.49721177931493e-186
3,"allur",0.000661321653608469
4,"allur",3.30220301510373e-185
1,"barth",3.76621049506693e-186
2,"barth",7.87957804050401e-187
3,"barth",0.000661321653608469
4,"barth",2.46539067784908e-185
1,"cloud",2.85782143176513e-185
2,"cloud",2.11117029748584e-186
3,"cloud",0.000661321653608469
4,"cloud",5.15325609275847e-185
1,"dark",0.000630283389058126
2,"dark",3.16508719726356e-171
3,"dark",0.000661321653608781
4,"dark",1.41199130724281e-172
1,"east",8.44563924029621e-173
2,"east",1.29790500589989e-172
3,"east",0.00132264330721724
4,"east",0.00111935786808947
1,"especi",8.18452178129107e-185
2,"especi",2.44952509733443e-186
3,"especi",0.000661321653608469
4,"especi",2.41757617019089e-185
1,"essay",2.5007299333258e-185
2,"essay",7.11596310403716e-187
3,"essay",0.000661321653608469
4,"essay",5.21324040814819e-186
1,"eye",0.00126056677811717
2,"eye",0.000628713362678006
3,"eye",0.000661321653608325
4,"eye",4.09271698001706e-157
1,"interlud",4.67586967535868e-185
2,"interlud",2.23456669882966e-186
3,"interlud",0.000661321653608469
4,"interlud",8.84057369700715e-186
1,"iris",2.65445432010529e-185
2,"iris",2.01015180489492e-186
3,"iris",0.000661321653608469
4,"iris",4.75976644927122e-186
1,"lash",1.68606956851057e-185
2,"lash",7.44973670469761e-187
3,"lash",0.000661321653608469
4,"lash",3.60157197120784e-185
1,"stripteas",1.63337599855152e-184
2,"stripteas",1.13605643695749e-186
3,"stripteas",0.000661321653608469
4,"stripteas",4.48201887452518e-185
1,"wrote",1.98485536885654e-174
2,"wrote",7.08164273060308e-176
3,"wrote",0.000661321653608653
4,"wrote",0.000559678934044707
1,"usatoday",4.70127503768533e-170
2,"usatoday",1.70927135883662e-112
3,"usatoday",0.000661321653608469
4,"usatoday",1.57690816520147e-171
1,"breaking911",1.1191017828934e-188
2,"breaking911",1.99800077199474e-188
3,"breaking911",0.000661321653608469
4,"breaking911",3.76503670994951e-189
1,"democrats2020",6.83110830248319e-188
2,"democrats2020",4.90688758435876e-189
3,"democrats2020",0.000661321653608469
4,"democrats2020",5.63936757229903e-190
1,"elizabeth",2.15767917100037e-187
2,"elizabeth",1.20823085665776e-188
3,"elizabeth",0.000661321653608469
4,"elizabeth",1.04893916747229e-189
1,"elizabethwarren",2.02388033765724e-187
2,"elizabethwarren",6.5241768906522e-189
3,"elizabethwarren",0.000661321653608469
4,"elizabethwarren",1.26593124830102e-189
1,"foxnew",3.33392496017839e-187
2,"foxnew",2.56649220035741e-188
3,"foxnew",0.000661321653608469
4,"foxnew",2.30072545246799e-189
1,"spend",1.44618430842189e-187
2,"spend",2.78333311600801e-188
3,"spend",0.000661321653608469
4,"spend",2.44622954459874e-189
1,"love",9.2825062344878e-178
2,"love",2.4385230599183e-141
3,"love",8.14099115175116e-178
4,"love",0.00111935786808973
1,"rudi",1.3956933736983e-172
2,"rudi",2.93201546486098e-174
3,"rudi",4.34897690178078e-172
4,"rudi",0.000559678934044863
1,"trumplov",3.91839563213816e-173
2,"trumplov",1.06560993451232e-173
3,"trumplov",8.65034659402229e-172
4,"trumplov",0.000559678934044863
1,"ziggystarscrem",4.61244798793396e-173
2,"ziggystarscrem",9.51135002825644e-174
3,"ziggystarscrem",4.55312683767263e-174
4,"ziggystarscrem",0.000559678934044863
1,"sixth",0.000630283389058423
2,"sixth",9.43457564718704e-165
3,"sixth",4.22421934006257e-60
4,"sixth",4.51995010698583e-169
1,"avicii",7.2131258934806e-178
2,"avicii",7.38486247993686e-166
3,"avicii",0.000661321653608469
4,"avicii",2.99418320447389e-169
1,"legendari",2.65179110356344e-176
2,"legendari",1.44906345123025e-165
3,"legendari",0.000661321653608469
4,"legendari",1.72120059446811e-170
1,"peac",2.60020399510577e-177
2,"peac",1.95118132408941e-165
3,"peac",0.000661321653608469
4,"peac",7.89536281798963e-170
1,"talent",1.22431401618069e-09
2,"talent",0.00314356559212909
3,"talent",0.000661321653605924
4,"talent",2.25344719232975e-163
1,"wake",1.17609022977215e-06
2,"wake",6.13734769281612e-160
3,"wake",0.0013214093005002
4,"wake",3.6865210970029e-162
1,"amen",6.21397516961495e-180
2,"amen",0.000628713362678188
3,"amen",2.12681024661219e-67
4,"amen",2.40202269672254e-181
1,"copi",5.28522012069859e-166
2,"copi",0.00125742672535638
3,"copi",5.04248361746148e-74
4,"copi",6.32398223201554e-177
1,"investor",1.80023232426021e-173
2,"investor",0.00109745732552598
3,"investor",2.46710421843286e-72
4,"investor",0.000702083260867962
1,"owner",1.41999973635035e-178
2,"owner",0.000628713362678188
3,"owner",7.42078364098694e-67
4,"owner",8.65905655658735e-181
1,"advisor",1.75223027594845e-188
2,"advisor",0.000628713362678188
3,"advisor",1.82881226246483e-186
4,"advisor",3.13127954732176e-179
1,"axio",1.73229057097484e-188
2,"axio",0.000628713362678188
3,"axio",1.35648970600563e-186
4,"axio",2.27946954832074e-179
1,"director",2.96481900396376e-189
2,"director",0.000628713362678188
3,"director",2.81928054404038e-187
4,"director",4.13014189714062e-179
1,"emanuel",1.00061251402576e-188
2,"emanuel",0.000628713362678188
3,"emanuel",6.83877607941143e-187
4,"emanuel",5.11718885158139e-179
1,"ezekiel",7.62640844476055e-189
2,"ezekiel",0.000628713362678188
3,"ezekiel",1.6260224677108e-186
4,"ezekiel",1.33181483404553e-178
1,"found",1.32607662352977e-171
2,"found",0.00125742672535688
3,"found",9.16365623157559e-169
4,"found",0.000559678934044412
1,"incoher",0.000630283389058021
2,"incoher",0.000628713362678227
3,"incoher",0.000661321653608849
4,"incoher",8.07625629814669e-168
1,"jsyk",8.34571208327226e-189
2,"jsyk",0.000628713362678188
3,"jsyk",1.16264268574505e-186
4,"jsyk",7.91553463619134e-179
1,"msnbc",1.77264256619159e-188
2,"msnbc",0.000628713362678188
3,"msnbc",1.34687497686236e-186
4,"msnbc",5.95543464310745e-179
1,"stephenk",5.5622672493225e-189
2,"stephenk",0.000628713362678188
3,"stephenk",5.11658678150761e-187
4,"stephenk",1.13189783229901e-179
1,"whitehous",2.1338444897886e-189
2,"whitehous",0.000628713362678188
3,"whitehous",2.83470829047988e-186
4,"whitehous",3.66322147607722e-178
1,"testvirusnow",1.60001539379827e-163
2,"testvirusnow",6.73678787190805e-164
3,"testvirusnow",0.000661321653608469
4,"testvirusnow",4.70032422248867e-165
1,"accur",0.00126056677811685
2,"accur",2.90873193496213e-186
3,"accur",2.04163763252184e-182
4,"accur",3.30501482899564e-185
1,"authoritarian",0.00126056677811685
2,"authoritarian",2.17850854061882e-187
3,"authoritarian",1.41071628540148e-183
4,"authoritarian",1.04724400696389e-184
1,"europ",0.0014472301960335
2,"europ",2.50389728115796e-174
3,"europ",0.000465466007802442
4,"europ",1.01997026941523e-174
1,"reason",0.00189085016717807
2,"reason",4.24078044020686e-158
3,"reason",0.000661321653606997
4,"reason",0.00111935786808849
1,"reduc",0.00126056677811685
2,"reduc",1.45071347013684e-186
3,"reduc",1.05121109855824e-182
4,"reduc",1.36490031417245e-184
1,"temper",0.00126056677811685
2,"temper",8.03571041935566e-186
3,"temper",7.24720878987488e-182
4,"temper",9.85981860853085e-185
1,"western",0.00126056677811741
2,"western",2.10003732276639e-174
3,"western",0.000661321653607878
4,"western",3.54225675190739e-173
1,"bayern",6.93605432306217e-182
2,"bayern",1.63796586176584e-181
3,"bayern",2.04825402583607e-181
4,"bayern",0.000559678934044863
1,"chelsea",4.84160006663917e-182
2,"chelsea",6.0372361776116e-182
3,"chelsea",3.69641297694802e-180
4,"chelsea",0.000559678934044863
1,"clear",2.85491618137578e-176
2,"clear",0.000628713362678397
3,"clear",5.52139712425677e-175
4,"clear",0.000559678934044677
1,"count",6.50122674101918e-173
2,"count",2.29636754420306e-174
3,"count",2.0334080040828e-173
4,"count",0.00111935786808973
1,"donalphonso",1.13920847905249e-178
2,"donalphonso",4.59315809047853e-181
3,"donalphonso",1.1362008225338e-178
4,"donalphonso",0.00111935786808973
1,"england",8.36987047754977e-182
2,"england",3.33944678430653e-182
3,"england",2.7099328567388e-181
4,"england",0.000559678934044863
1,"goal",8.62741399042571e-182
2,"goal",5.36779144105965e-182
3,"goal",1.31398525323255e-180
4,"goal",0.000559678934044863
1,"happen",2.30494994441282e-07
2,"happen",0.00377205025523811
3,"happen",2.14028052745514e-06
4,"happen",0.00167722547489329
1,"lars9596",2.27154555726293e-178
2,"lars9596",1.11661130629855e-180
3,"lars9596",1.77966225964274e-178
4,"lars9596",0.00111935786808973
1,"lol",6.02315134684517e-181
2,"lol",4.24498658002412e-181
3,"lol",7.32812588293689e-180
4,"lol",0.000559678934044863
1,"minus",8.27119570519526e-182
2,"minus",2.88279059139545e-182
3,"minus",4.24297723699207e-181
4,"minus",0.000559678934044863
1,"transmiss",5.23353270802798e-169
2,"transmiss",3.68630005997921e-14
3,"transmiss",1.75342521360191e-169
4,"transmiss",0.0027983946701915
1,"anchor",0.000630283389058423
2,"anchor",3.93287670360716e-193
3,"anchor",1.2630562640126e-193
4,"anchor",1.54211173638458e-194
1,"appl",0.000630283389058423
2,"appl",3.68913521844889e-193
3,"appl",3.72719749580831e-194
4,"appl",6.57139626054568e-195
1,"ass",0.000630283389058234
2,"ass",0.00125742672535656
3,"ass",6.10893772927044e-181
4,"ass",3.38823502494528e-182
1,"atlanta",0.000630283389058442
2,"atlanta",0.000628713362678169
3,"atlanta",9.5331129490676e-181
4,"atlanta",3.25519140510479e-182
1,"breaker",0.000630283389058423
2,"breaker",4.09485363858498e-193
3,"breaker",3.59714800233878e-193
4,"breaker",2.47941474219598e-194
1,"dame",0.000630283389058423
2,"dame",9.14902767179578e-193
3,"dame",1.37551378586829e-193
4,"dame",3.1707979873138e-194
1,"episod",0.00126056677811685
2,"episod",2.79040103211437e-193
3,"episod",5.3915608808104e-194
4,"episod",2.1257028983398e-194
1,"georgia",0.000630283389058844
2,"georgia",0.000628713362678529
3,"georgia",0.00132264330721614
4,"georgia",1.89948325464413e-167
1,"googl",0.000630283389058423
2,"googl",5.65885370593471e-193
3,"googl",2.24859493271811e-193
4,"googl",3.14269329797972e-194
1,"iheartradio",0.000630283389058423
2,"iheartradio",2.39018577157249e-193
3,"iheartradio",3.32631206169979e-193
4,"iheartradio",6.16361332060838e-195
1,"imma",0.000630283389058423
2,"imma",8.82033651598582e-194
3,"imma",1.57989759704066e-193
4,"imma",4.32783340174462e-195
1,"kobeandgianna",0.000630283389058423
2,"kobeandgianna",2.96758989052849e-193
3,"kobeandgianna",1.58137814420381e-193
4,"kobeandgianna",1.0364908801345e-194
1,"lgbt",0.000630283389058423
2,"lgbt",3.76271346951611e-193
3,"lgbt",1.15496781820489e-192
4,"lgbt",6.6241099510808e-194
1,"listen",0.00126056677811685
2,"listen",5.8815880325458e-192
3,"listen",2.29426942409006e-192
4,"listen",1.17519815326345e-192
1,"michigan",0.000630283389058423
2,"michigan",4.28945457250109e-193
3,"michigan",1.05064616818508e-193
4,"michigan",1.53249266404534e-195
1,"olymp",0.000630283389058969
2,"olymp",2.52666421049214e-161
3,"olymp",0.00120000339065899
4,"olymp",0.00066346954394801
1,"pedophil",0.000630283389058423
2,"pedophil",1.14435768967717e-192
3,"pedophil",5.92037953358345e-193
4,"pedophil",7.53289288685181e-194
1,"podcast",0.00126056677811685
2,"podcast",2.50041556626674e-193
3,"podcast",1.53428178749183e-193
4,"podcast",4.77112621602624e-195
1,"spotifi",0.000630283389058423
2,"spotifi",1.85903112977853e-193
3,"spotifi",1.35589776250168e-194
4,"spotifi",1.45350648206692e-194
1,"plz",3.50664265239728e-175
2,"plz",0.00125742672535638
3,"plz",2.54658038306975e-173
4,"plz",1.68855449145761e-154
1,"urself",4.67638805930207e-169
2,"urself",0.000628713362678188
3,"urself",6.53907072241246e-168
4,"urself",5.53516987404783e-149
1,"advic",5.70697372831268e-169
2,"advic",1.08367235848357e-170
3,"advic",5.68526585934779e-170
4,"advic",0.000559678934044863
1,"elder",5.1619337902003e-81
2,"elder",1.37183197893622e-174
3,"elder",6.57184663942548e-175
4,"elder",0.00167903680213459
1,"addit",3.27519426551736e-20
2,"addit",1.44125672890239e-179
3,"addit",8.04962643122437e-178
4,"addit",0.000559678934044863
1,"cov",9.5998350643571e-20
2,"cov",1.28142425175932e-179
3,"cov",8.88945055823953e-178
4,"cov",0.000559678934044863
1,"follow",2.30382242517306e-21
2,"follow",1.95401418190754e-42
3,"follow",2.47488083044632e-26
4,"follow",0.00335807360426918
1,"notapandem",3.13123200801686e-20
2,"notapandem",2.48787394867778e-179
3,"notapandem",3.35093495634506e-178
4,"notapandem",0.000559678934044863
1,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",2.10992025721025e-20
2,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",5.00889345548847e-180
3,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",2.78454249649813e-178
4,"theworldhealthorganizationisbeingrunbyagroupofincompetentbureaucrat",0.000559678934044863
1,"tonight",1.94641443584737e-33
2,"tonight",3.07479014260337e-11
3,"tonight",1.66800836312512e-176
4,"tonight",0.00279839464285262
1,"attempt",1.0608942141463e-182
2,"attempt",2.89378671186564e-183
3,"attempt",0.00132264330721694
4,"attempt",1.06045533508878e-183
1,"ensur",0.000630283389058362
2,"ensur",2.24670428631911e-176
3,"ensur",0.000661321653608533
4,"ensur",1.74621824520881e-178
1,"pilgrimag",1.19912740258741e-178
2,"pilgrimag",6.42233510107733e-177
3,"pilgrimag",0.00462925157525928
4,"pilgrimag",1.1109948456174e-178
1,"safeti",0.000225837103184127
2,"safeti",1.49956071062921e-22
3,"safeti",0.00108568487055722
4,"safeti",1.50556712983796e-172
1,"temporari",2.54224824917194e-187
2,"temporari",9.47062611497002e-34
3,"temporari",0.00132264330721694
4,"temporari",1.58806141870266e-186
1,"ignor",0.00189085016714161
2,"ignor",2.43124979329713e-165
3,"ignor",5.57275511421609e-171
4,"ignor",2.98880080010952e-14
1,"moh",0.000630283389057799
2,"moh",0.0012574267253569
3,"moh",0.000661321653608571
4,"moh",4.53227650805359e-169
1,"overwork",0.000630283389058423
2,"overwork",1.16316202318285e-165
3,"overwork",2.24600712816533e-175
4,"overwork",7.15514264026297e-177
1,"statehousekenya",0.000630283389057985
2,"statehousekenya",0.00125742672535681
3,"statehousekenya",1.0150917522544e-168
4,"statehousekenya",1.14563139433228e-171
1,"drsanjaygupta",0.000630283389058189
2,"drsanjaygupta",0.000628713362678421
3,"drsanjaygupta",2.08672527452768e-174
4,"drsanjaygupta",3.1801454663337e-176
1,"jaketapp",0.000630283389058423
2,"jaketapp",5.15982559707549e-166
3,"jaketapp",1.20145021833023e-178
4,"jaketapp",1.71832961497734e-181
1,"ronaldbrijl",0.000630283389058423
2,"ronaldbrijl",1.29865967504716e-165
3,"ronaldbrijl",5.14886855091953e-179
4,"ronaldbrijl",3.29068491065671e-181
1,"strain",0.000630283389058423
2,"strain",2.08500910278657e-165
3,"strain",1.87103365998296e-178
4,"strain",9.92968067913451e-183
1,"theleadcnn",0.000630283389058423
2,"theleadcnn",9.84882890022304e-166
3,"theleadcnn",7.49981536287735e-180
4,"theleadcnn",2.34629979916925e-182
1,"contradict",0.000630283389058423
2,"contradict",1.66480831232456e-141
3,"contradict",4.76170099331995e-170
4,"contradict",3.60712783820898e-170
1,"lie",0.00189085016717651
2,"lie",0.000628713362676955
3,"lie",4.50940055508484e-31
4,"lie",2.65450608088112e-162
1,"ai",3.47367808879431e-179
2,"ai",1.40881961637627e-179
3,"ai",0.000661321653608469
4,"ai",6.61051038728046e-25
1,"bathroom",2.33971214985075e-179
2,"bathroom",7.69205960348067e-179
3,"bathroom",0.000661321653608469
4,"bathroom",3.90255505572838e-24
1,"boredelonmusk",7.5648719462474e-179
2,"boredelonmusk",9.00663801966412e-179
3,"boredelonmusk",0.000661321653608469
4,"boredelonmusk",1.49688078488714e-23
1,"compani",2.73846270488711e-166
2,"compani",0.00125742672535719
3,"compani",0.000476227565147292
4,"compani",0.000716324738037862
1,"mirror",3.8677877515081e-177
2,"mirror",3.56462037442593e-177
3,"mirror",0.000661321653608469
4,"mirror",3.96354119014405e-23
1,"skill",2.46136435318269e-178
2,"skill",1.31445386145489e-179
3,"skill",0.000661321653608469
4,"skill",3.7006685570612e-24
1,"train",6.23799528864339e-180
2,"train",6.59237292128211e-179
3,"train",0.000661321653608469
4,"train",8.2482518265002e-24
1,"caus",0.000630283389058423
2,"caus",7.91223398917334e-183
3,"caus",3.56077713159001e-183
4,"caus",1.14657380721869e-184
1,"damag",0.000630283389058423
2,"damag",1.22576988674862e-183
3,"damag",4.00447162696105e-184
4,"damag",1.4907406447793e-185
1,"danger",0.001260566778117
2,"danger",0.00125742672535622
3,"danger",6.09606050165813e-174
4,"danger",8.79107435484018e-175
1,"fatal",0.00101070541136855
2,"fatal",3.97482406874758e-172
3,"fatal",0.00158480906277568
4,"fatal",1.52027621760156e-11
1,"immun",0.00126056677811712
2,"immun",0.000628713362677912
3,"immun",2.50951253253636e-30
4,"immun",3.19386407846156e-170
1,"infowar",0.000630283389058423
2,"infowar",6.3996486185617e-184
3,"infowar",6.42800976530401e-185
4,"infowar",2.0736322327446e-185
1,"occur",0.000630283389058423
2,"occur",1.09888985710445e-183
3,"occur",1.81544007226815e-184
4,"occur",6.89563846168301e-186
1,"quarter",0.000630283389058423
2,"quarter",4.34946353606259e-184
3,"quarter",4.59290094016479e-184
4,"quarter",3.84035439540297e-185
1,"reinfect",0.000630283389058423
2,"reinfect",1.56169848623421e-183
3,"reinfect",6.32326193145071e-184
4,"reinfect",9.35583364467562e-185
1,"alli",0.00126056677811685
2,"alli",1.22696543199781e-171
3,"alli",1.25397372423729e-161
4,"alli",2.16480086056351e-173
1,"tottenham",0.00126056677811685
2,"tottenham",2.09161573647164e-172
3,"tottenham",2.08753082348762e-161
4,"tottenham",4.84541095528336e-174
1,"driver",6.65005655674374e-178
2,"driver",1.60712504368733e-172
3,"driver",1.55508254866993e-174
4,"driver",0.000559678934044863
1,"taxi",8.18996883354418e-178
2,"taxi",6.85257819651634e-172
3,"taxi",6.56721535689495e-174
4,"taxi",0.000559678934044863
1,"appnew",6.08318105070233e-180
2,"appnew",1.25654060320862e-177
3,"appnew",0.00132264330721694
4,"appnew",2.05571807655553e-181
1,"coronaviru",3.91782648598484e-180
2,"coronaviru",7.15091806706933e-177
3,"coronaviru",0.00132264330721694
4,"coronaviru",6.31508221934123e-181
1,"ksa",7.4532476928852e-180
2,"ksa",3.14460511761169e-177
3,"ksa",0.00132264330721694
4,"ksa",6.12121553607612e-181
1,"danish",2.98774423711636e-21
2,"danish",7.43255495077507e-174
3,"danish",8.4769562828612e-34
4,"danish",0.00279839467022432
1,"media",0.000640157114537817
2,"media",3.64404079742913e-174
3,"media",7.35609968227086e-170
4,"media",0.00446866380332734
1,"monday",5.7422140213663e-179
2,"monday",3.00525877508974e-180
3,"monday",4.49159103150454e-176
4,"monday",0.00167903680213459
1,"norway",9.04007346402047e-173
2,"norway",6.31865689588741e-175
3,"norway",0.000661321653608264
4,"norway",0.00167903680213476
1,"limit",0.000630283388985203
2,"limit",0.00062871336267806
3,"limit",2.09535039955929e-167
4,"limit",6.51317238656799e-14
1,"facebook",0.000630283389058423
2,"facebook",1.0179544795256e-172
3,"facebook",3.61752218469237e-174
4,"facebook",8.6163725748062e-177
1,"tie",0.00126056672393378
2,"tie",1.65188683466967e-173
3,"tie",5.68513106016609e-11
4,"tie",1.01207791085535e-175
1,"airway",1.25211810909994e-148
2,"airway",5.9674786155891e-180
3,"airway",3.34914954659735e-178
4,"airway",0.000559678934044863
1,"british",0.000630283389057702
2,"british",3.01191934111697e-22
3,"british",7.99031998552891e-164
4,"british",0.000559678934045504
1,"defer",3.26844542601753e-149
2,"defer",2.33751703520081e-180
3,"defer",3.05475384866813e-178
4,"defer",0.000559678934044863
1,"saga",5.67019976860645e-177
2,"saga",1.65873268760508e-178
3,"saga",0.000661321653608469
4,"saga",6.76633240171839e-180
1,"tryna",2.0908265705784e-177
2,"tryna",1.53028650222073e-179
3,"tryna",0.000661321653608469
4,"tryna",4.83188460572375e-181
1,"unsuccess",1.6345084247532e-177
2,"unsuccess",3.03364796413449e-179
3,"unsuccess",0.000661321653608469
4,"unsuccess",1.36116039246793e-180
1,"xauusd",3.25985293491887e-173
2,"xauusd",1.07835494828363e-169
3,"xauusd",0.00132264330721694
4,"xauusd",1.81185288975491e-181
1,"hey",2.28906828514169e-173
2,"hey",9.83508903436207e-169
3,"hey",0.00132264330721694
4,"hey",2.53704383831737e-22
1,"seattl",4.41370060096919e-169
2,"seattl",2.08924133824131e-163
3,"seattl",0.000661321653159115
4,"seattl",3.80290204473757e-13
1,"mark",6.36969420096277e-171
2,"mark",1.32012203650424e-24
3,"mark",2.96737091883764e-172
4,"mark",0.000559678934044863
1,"angrierwhstaff",0.000630283389058423
2,"angrierwhstaff",2.24986722091036e-179
3,"angrierwhstaff",5.53794355810537e-179
4,"angrierwhstaff",5.05702120283566e-182
1,"enabl",0.00189085016717527
2,"enabl",3.92451415692579e-25
3,"enabl",3.26949852002472e-179
4,"enabl",2.8392932505167e-181
1,"indiana",0.00126056677811685
2,"indiana",2.96584832192677e-19
3,"indiana",5.98686571246192e-180
4,"indiana",4.21194633757128e-183
1,"fmtnew",0.000630283389058423
2,"fmtnew",4.09499118067431e-164
3,"fmtnew",1.13586022622003e-170
4,"fmtnew",1.21780487700448e-170
1,"pathogen",0.000630283389058423
2,"pathogen",2.03354017190864e-164
3,"pathogen",4.59817044882585e-171
4,"pathogen",3.20183681918417e-171
1,"beauti",3.77585593235041e-165
2,"beauti",8.57501174531792e-165
3,"beauti",0.000661321653608068
4,"beauti",0.000559678934045202
1,"design",1.60023331798116e-169
2,"design",7.26578057440012e-170
3,"design",0.000661321653608469
4,"design",1.06405269477908e-167
1,"natur",1.1558517340363e-170
2,"natur",3.22519472864141e-170
3,"natur",0.000661321653608469
4,"natur",4.26708711661859e-168
1,"pretti",1.46304030740316e-166
2,"pretti",1.08781869153302e-167
3,"pretti",0.00132264330721694
4,"pretti",2.01025108503276e-166
1,"bit",2.16057098073802e-184
2,"bit",7.24442684815003e-35
3,"bit",2.73000712113291e-182
4,"bit",0.00111935786808973
1,"briantylercohen",2.51650592223233e-189
2,"briantylercohen",5.30463641209673e-189
3,"briantylercohen",2.85897610777129e-186
4,"briantylercohen",0.000559678934044863
1,"foreclos",1.03935404559647e-189
2,"foreclos",7.28978939842912e-190
3,"foreclos",4.39062522279549e-187
4,"foreclos",0.000559678934044863
1,"meltdown",2.67933922652654e-189
2,"meltdown",1.12404085470129e-189
3,"meltdown",4.17527342338383e-188
4,"meltdown",0.000559678934044863
1,"missykend",1.61208422716982e-189
2,"missykend",7.85872018537676e-190
3,"missykend",5.68605888635928e-187
4,"missykend",0.000559678934044863
1,"mortgag",1.5330981898065e-189
2,"mortgag",3.04619431384688e-189
3,"mortgag",6.09281317554871e-187
4,"mortgag",0.000559678934044863
1,"plummet",3.02804730966585e-189
2,"plummet",9.16621951464144e-189
3,"plummet",5.86465618230213e-186
4,"plummet",0.000559678934044863
1,"valu",8.63203468566517e-190
2,"valu",2.34034897807128e-189
3,"valu",1.41186313081877e-187
4,"valu",0.000559678934044863
1,"discuss",0.000630283389057998
